condition,frame_number,time_relative,channel_freq,frame_kind,type,subtype,type_subtype,transmitter,receiver,source,destination,bssid,ssid,rsn_version,rsn_akm,pairwise_cipher,group_cipher,group_management_cipher,rsn_capabilities,auth_algorithm,auth_sequence,status_code,sae_message_type,sae_group_id,sae_scalar_present,sae_element_present,eapol_message,nonce_present,nonce_role,replay_counter,key_ack,key_mic,key_install,key_secure,encrypted_key_data_present,protected_flag,wireshark_protocol,wireshark_info,interpretation
WPA3-SAE-H2E,238,12.014548236,5220,Authentication,0,11,0x000b,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,,,,,,,,SAE,1,0x007e,SAE Commit,19,yes,yes,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,240,12.018565736,5220,Authentication,0,11,0x000b,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,4a:91:20:2b:8a:fe,,,,,,,,SAE,2,0x0000,SAE Confirm,,no,no,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,242,12.018578803,5220,Authentication,0,11,0x000b,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,,,,,,,,SAE,2,0x000f,SAE Confirm,,no,no,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,288,12.087274189,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,289,12.092206970,5220,Authentication,0,11,0x000b,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,4a:91:20:2b:8a:fe,,,,,,,,SAE,1,0x007e,SAE Commit,19,yes,yes,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,291,12.188970625,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,292,12.223486171,5220,Authentication,0,11,0x000b,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,,,,,,,,SAE,1,0x007e,SAE Commit,19,yes,yes,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,294,12.223508222,5220,Authentication,0,11,0x000b,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,4a:91:20:2b:8a:fe,,,,,,,,SAE,2,0x0000,SAE Confirm,,no,no,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,296,12.223512425,5220,Authentication,0,11,0x000b,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,,,,,,,,SAE,2,0x000f,SAE Confirm,,no,no,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,341,12.286626309,5220,Authentication,0,11,0x000b,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,4a:91:20:2b:8a:fe,,,,,,,,SAE,1,0x007e,SAE Commit,19,yes,yes,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,343,12.288474381,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,344,12.387325776,5220,Authentication,0,11,0x000b,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,,,,,,,,SAE,1,0x007e,SAE Commit,19,yes,yes,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,346,12.391480242,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,347,12.391495948,5220,Authentication,0,11,0x000b,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,4a:91:20:2b:8a:fe,,,,,,,,SAE,2,0x0000,SAE Confirm,,no,no,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,349,12.392599937,5220,Authentication,0,11,0x000b,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,e8:bf:b8:96:c3:55,4a:91:20:2b:8a:fe,,,,,,,,SAE,2,0x000f,SAE Confirm,,no,no,,no,,,,,,,no,False,,,SAE authentication occurs before Association and before EAPOL.
WPA3-SAE-H2E,429,12.497015308,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,491,12.595483701,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,492,12.698134403,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,493,12.815979239,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,494,12.915225886,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,572,13.014239934,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,621,13.108163505,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,622,13.210468301,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,623,13.312920019,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,644,13.414951081,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,711,13.521550611,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,772,13.620214368,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,773,13.721918177,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,775,13.825561629,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,776,13.927060117,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,848,14.048731102,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,917,14.135062655,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,918,14.251418237,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,919,14.340842570,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,940,14.441991907,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,941,14.545093380,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,949,14.644241417,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,950,14.745859209,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,951,14.848970212,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,952,14.951320619,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,953,15.054238855,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,954,15.163254982,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,955,15.259679543,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,956,15.369055427,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,957,15.469567996,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,958,15.566516563,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,959,15.668046386,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,960,15.771532551,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,961,15.872876060,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,962,15.975095498,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,963,16.079088631,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,964,16.180250398,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,971,16.282791924,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,972,16.385056597,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,973,16.487938380,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,974,16.590481206,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,975,16.693058363,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,976,16.795347232,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,977,16.897188856,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,978,16.999257108,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,979,17.101501210,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,980,17.204215372,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,981,17.307216493,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
WPA3-SAE-H2E,982,17.409549990,5220,Beacon,0,8,0x0008,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,ff:ff:ff:ff:ff:ff,4a:91:20:2b:8a:fe,iPhone_Lab,1,PSK;SAE,CCMP,CCMP,BIP-CMAC-128,0x00bc,,,,,,no,yes,,no,,,,,,,no,False,,,"AP advertises RSN security capabilities, AKM and cipher suites."
